CREATED_AT,NAME,VALUE,UNIT
2/5/2022 5:26,powerConsumed,63.94628906,W
2/5/2022 22:16,powerConsumed,69.17141724,W
2/5/2022 20:16,powerConsumed,91.51919556,W
2/5/2022 14:26,powerConsumed,75.60649872,W
2/5/2022 8:16,powerConsumed,79.12402344,W
2/5/2022 7:31,powerConsumed,45.77667236,W
2/5/2022 22:56,powerConsumed,79.39306641,W
2/5/2022 18:51,powerConsumed,64.0557251,W
2/5/2022 13:01,powerConsumed,60.13303375,W
2/5/2022 4:41,powerConsumed,53.046875,W
2/5/2022 7:46,powerConsumed,194.5541992,W
2/5/2022 6:01,powerConsumed,27.47216797,W
2/5/2022 20:50,powerConsumed,192.8637695,W
2/5/2022 6:11,powerConsumed,65.42041016,W
2/5/2022 22:06,powerConsumed,47.15509033,W
2/5/2022 17:36,powerConsumed,62.83250427,W
2/5/2022 14:11,powerConsumed,71.3011322,W
2/5/2022 17:21,powerConsumed,63.81537628,W
2/5/2022 14:56,powerConsumed,81.89636993,W
2/5/2022 0:21,powerConsumed,97.18310547,W
2/5/2022 15:31,powerConsumed,65.4400177,W
2/5/2022 5:41,powerConsumed,173.7260742,W
2/5/2022 14:01,powerConsumed,59.22584152,W
2/5/2022 19:06,powerConsumed,62.83418274,W
2/5/2022 6:16,powerConsumed,142.6481934,W
2/5/2022 16:31,powerConsumed,77.80968475,W
2/5/2022 0:56,powerConsumed,132.059082,W
2/5/2022 22:51,powerConsumed,67.18554688,W
2/5/2022 15:51,powerConsumed,154,W
2/5/2022 2:16,powerConsumed,141.3988647,W
2/5/2022 7:01,powerConsumed,201.3623047,W
2/5/2022 3:01,powerConsumed,44.59277344,W
2/5/2022 0:51,powerConsumed,160.2651367,W
2/5/2022 15:11,powerConsumed,46,W
2/5/2022 22:16,powerConsumed,69.17141724,W
2/5/2022 21:02,powerConsumed,64.45536041,W
2/5/2022 20:21,powerConsumed,161.1267395,W
2/5/2022 1:06,powerConsumed,61.67675781,W
2/5/2022 19:36,powerConsumed,54.64831161,W
2/5/2022 1:01,powerConsumed,70.75,W
2/5/2022 9:16,powerConsumed,57.07011032,W
2/5/2022 4:46,powerConsumed,194.4047852,W
2/5/2022 14:31,powerConsumed,133.6455078,W
2/5/2022 12:11,powerConsumed,60.52718353,W
2/5/2022 10:01,powerConsumed,60.26058197,W
2/5/2022 15:16,powerConsumed,50,W
2/5/2022 10:51,powerConsumed,65.21630859,W
2/5/2022 1:36,powerConsumed,43.86523438,W
2/5/2022 12:36,powerConsumed,75,W
2/5/2022 12:06,powerConsumed,79.77587891,W
2/5/2022 18:46,powerConsumed,156.1701813,W
2/5/2022 21:17,powerConsumed,60.36534882,W
2/5/2022 23:01,powerConsumed,77.40128326,W
2/5/2022 16:31,powerConsumed,77.80968475,W
3/5/2022 8:16,powerConsumed,67.01101685,W
3/5/2022 1:11,powerConsumed,2578.094727,W
3/5/2022 0:51,powerConsumed,2532.093018,W
3/5/2022 9:16,powerConsumed,48,W
3/5/2022 7:26,powerConsumed,52.87612915,W
3/5/2022 16:51,powerConsumed,59,W
3/5/2022 22:06,powerConsumed,2623.600098,W
3/5/2022 12:06,powerConsumed,60,W
3/5/2022 20:51,powerConsumed,2628.827637,W
3/5/2022 1:31,powerConsumed,2706.532715,W
3/5/2022 6:11,powerConsumed,33.01733398,W
3/5/2022 14:36,powerConsumed,72,W
3/5/2022 7:36,powerConsumed,53.71686172,W
3/5/2022 7:06,powerConsumed,158.222168,W
3/5/2022 8:01,powerConsumed,165.0735779,W
3/5/2022 13:01,powerConsumed,62,W
3/5/2022 6:56,powerConsumed,51.77612305,W
3/5/2022 18:36,powerConsumed,168.9589844,W
3/5/2022 20:32,powerConsumed,2527.331787,W
3/5/2022 17:06,powerConsumed,55,W
3/5/2022 21:51,powerConsumed,2510.804443,W
3/5/2022 23:41,powerConsumed,2556.343262,W
3/5/2022 10:46,powerConsumed,62,W
3/5/2022 16:26,powerConsumed,155.4538422,W
3/5/2022 2:41,powerConsumed,2566.194824,W
3/5/2022 9:46,powerConsumed,147,W
3/5/2022 7:36,powerConsumed,53.71686172,W
3/5/2022 16:31,powerConsumed,174.5188904,W
3/5/2022 23:11,powerConsumed,2532.324219,W
3/5/2022 13:26,powerConsumed,154.0516052,W
3/5/2022 14:26,powerConsumed,171.3170319,W
3/5/2022 9:31,powerConsumed,70,W
3/5/2022 21:16,powerConsumed,2532.099609,W
3/5/2022 14:56,powerConsumed,62,W
3/5/2022 7:11,powerConsumed,164.3300781,W
3/5/2022 20:17,powerConsumed,56,W
3/5/2022 2:16,powerConsumed,2707.374512,W
3/5/2022 1:26,powerConsumed,2708.123291,W
3/5/2022 2:11,powerConsumed,2621.820801,W
3/5/2022 9:41,powerConsumed,169,W
3/5/2022 4:46,powerConsumed,146.4555664,W
3/5/2022 10:31,powerConsumed,159.1937866,W
3/5/2022 11:26,powerConsumed,215.9478302,W
3/5/2022 12:06,powerConsumed,60,W
3/5/2022 21:56,powerConsumed,2491.677002,W
3/5/2022 18:31,powerConsumed,183.5613708,W
3/5/2022 9:56,powerConsumed,69,W
3/5/2022 11:21,powerConsumed,61,W
3/5/2022 13:41,powerConsumed,61,W
3/5/2022 3:11,powerConsumed,155.9277344,W
3/5/2022 14:06,powerConsumed,66,W
3/5/2022 14:21,powerConsumed,168.6215057,W
3/5/2022 19:11,powerConsumed,57,W
3/5/2022 14:31,powerConsumed,160.5197144,W
3/5/2022 3:21,powerConsumed,183.2128906,W
3/5/2022 17:51,powerConsumed,59,W
3/5/2022 16:21,powerConsumed,165.6693115,W
3/5/2022 9:56,powerConsumed,69,W
3/5/2022 10:07,powerConsumed,55,W
3/5/2022 12:36,powerConsumed,157.755249,W
3/5/2022 4:26,powerConsumed,51.23876953,W
3/5/2022 18:01,powerConsumed,55,W
3/5/2022 13:41,powerConsumed,61,W
3/5/2022 17:11,powerConsumed,58,W
3/5/2022 8:06,powerConsumed,157.6945801,W
3/5/2022 18:06,powerConsumed,60,W
3/5/2022 22:31,powerConsumed,2504.488281,W
3/5/2022 22:31,powerConsumed,2504.488281,W
3/5/2022 16:26,powerConsumed,155.4538422,W
3/5/2022 2:56,powerConsumed,2615.018555,W
3/5/2022 11:11,powerConsumed,60,W
3/5/2022 8:51,powerConsumed,157.2191315,W
3/5/2022 6:41,powerConsumed,62.42114258,W
3/5/2022 2:56,powerConsumed,2615.018555,W
3/5/2022 3:51,powerConsumed,80.44970703,W
3/5/2022 3:31,powerConsumed,80.74658203,W
3/5/2022 11:31,powerConsumed,175.0846558,W
3/5/2022 2:01,powerConsumed,2615.155273,W
3/5/2022 13:21,powerConsumed,159.4980927,W
3/5/2022 1:21,powerConsumed,2647.883301,W
3/5/2022 4:21,powerConsumed,45.21044922,W
3/5/2022 22:41,powerConsumed,2506.342529,W
3/5/2022 3:11,powerConsumed,155.9277344,W
3/5/2022 22:46,powerConsumed,2510.582764,W
3/5/2022 2:16,powerConsumed,2707.374512,W
3/5/2022 20:22,powerConsumed,56,W
3/5/2022 1:21,powerConsumed,2647.883301,W
3/5/2022 18:46,powerConsumed,57,W
3/5/2022 7:31,powerConsumed,105.6704102,W
3/5/2022 9:26,powerConsumed,64.6307373,W
3/5/2022 22:26,powerConsumed,2537.083252,W
3/5/2022 19:16,powerConsumed,61,W
3/5/2022 8:36,powerConsumed,81.4673996,W
3/5/2022 5:21,powerConsumed,21.33300781,W
3/5/2022 9:01,powerConsumed,70.96829224,W
3/5/2022 14:21,powerConsumed,168.6215057,W
3/5/2022 4:51,powerConsumed,139.6865234,W
3/5/2022 18:41,powerConsumed,167.754425,W
3/5/2022 23:16,powerConsumed,2623.772949,W
3/5/2022 16:26,powerConsumed,155.4538422,W
3/5/2022 4:01,powerConsumed,137.1494141,W
3/5/2022 9:21,powerConsumed,68,W
3/5/2022 17:31,powerConsumed,157.3174591,W
3/5/2022 5:16,powerConsumed,34.29785156,W
3/5/2022 7:56,powerConsumed,154.3410339,W
3/5/2022 18:41,powerConsumed,167.754425,W
3/5/2022 8:36,powerConsumed,81.4673996,W
3/5/2022 6:51,powerConsumed,63.91723633,W
3/5/2022 13:01,powerConsumed,62,W
3/5/2022 4:46,powerConsumed,146.4555664,W
3/5/2022 23:26,powerConsumed,2608.766846,W
3/5/2022 7:41,powerConsumed,58.62759018,W
3/5/2022 20:41,powerConsumed,2519,W
3/5/2022 11:16,powerConsumed,60,W
3/5/2022 4:26,powerConsumed,51.23876953,W
3/5/2022 21:16,powerConsumed,2532.099609,W
3/5/2022 22:26,powerConsumed,2537.083252,W
3/5/2022 2:01,powerConsumed,2615.155273,W
3/5/2022 14:01,powerConsumed,59,W
3/5/2022 9:51,powerConsumed,104.4484558,W
3/5/2022 13:11,powerConsumed,60,W
3/5/2022 23:16,powerConsumed,2623.772949,W
3/5/2022 3:51,powerConsumed,80.44970703,W
3/5/2022 6:21,powerConsumed,137.6679688,W
3/5/2022 20:46,powerConsumed,2642.668213,W
3/5/2022 1:21,powerConsumed,2647.883301,W
3/5/2022 3:41,powerConsumed,40.71386719,W
3/5/2022 21:01,powerConsumed,2501.510254,W
3/5/2022 8:26,powerConsumed,290.6651917,W
3/5/2022 3:21,powerConsumed,183.2128906,W
3/5/2022 10:46,powerConsumed,62,W
3/5/2022 16:11,powerConsumed,59,W
3/5/2022 16:01,powerConsumed,67,W
3/5/2022 6:21,powerConsumed,137.6679688,W
3/5/2022 18:21,powerConsumed,61,W
3/5/2022 18:51,powerConsumed,64,W
3/5/2022 0:56,powerConsumed,2553.639648,W
3/5/2022 8:21,powerConsumed,67.5997467,W
3/5/2022 4:41,powerConsumed,31.64746094,W
3/5/2022 17:26,powerConsumed,161.1000519,W
3/5/2022 8:26,powerConsumed,290.6651917,W
3/5/2022 3:16,powerConsumed,150.0561523,W
3/5/2022 13:46,powerConsumed,65,W
3/5/2022 2:51,powerConsumed,2603.147461,W
3/5/2022 12:21,powerConsumed,173.9705963,W
4/5/2022 11:21,powerConsumed,2551,W
4/5/2022 5:21,powerConsumed,2592.924805,W
4/5/2022 18:46,powerConsumed,88.54891968,W
4/5/2022 13:41,powerConsumed,59.64701843,W
4/5/2022 11:31,powerConsumed,2573,W
4/5/2022 2:01,powerConsumed,173.8916016,W
4/5/2022 20:06,powerConsumed,58.83629608,W
4/5/2022 6:06,powerConsumed,2539.018799,W
4/5/2022 1:36,powerConsumed,80.57421875,W
4/5/2022 15:36,powerConsumed,151.385376,W
4/5/2022 18:01,powerConsumed,86.89692688,W
4/5/2022 18:51,powerConsumed,65.18198395,W
