CREATED_AT,NAME,VALUE,UNIT
3/7/2022 0:56,powerConsumed,353.4702148,W
3/7/2022 19:26,powerConsumed,83.39819336,W
3/7/2022 11:36,powerConsumed,564,W
3/7/2022 10:56,powerConsumed,587.013855,W
3/7/2022 9:06,powerConsumed,377.7672424,W
3/7/2022 11:06,powerConsumed,496.300354,W
3/7/2022 10:37,powerConsumed,594.9318848,W
3/7/2022 11:36,powerConsumed,564,W
3/7/2022 10:02,powerConsumed,506.796814,W
3/7/2022 13:21,powerConsumed,317.5564575,W
3/7/2022 8:46,powerConsumed,381,W
3/7/2022 16:31,powerConsumed,131.5263672,W
3/7/2022 4:36,powerConsumed,2232.243652,W
3/7/2022 11:36,powerConsumed,564,W
3/7/2022 0:36,powerConsumed,0,W
3/7/2022 17:46,powerConsumed,63.6480217,W
3/7/2022 18:31,powerConsumed,190.3076172,W
3/7/2022 6:36,powerConsumed,174.2041626,W
3/7/2022 22:01,powerConsumed,232.5964661,W
3/7/2022 5:36,powerConsumed,3748.691406,W
3/7/2022 21:36,powerConsumed,85.72998047,W
3/7/2022 2:21,powerConsumed,2845.977539,W
3/7/2022 0:26,powerConsumed,1371.254883,W
3/7/2022 22:46,powerConsumed,100.097168,W
3/7/2022 19:46,powerConsumed,86.03046417,W
3/7/2022 13:56,powerConsumed,205.7578125,W
3/7/2022 8:06,powerConsumed,439.4155579,W
3/7/2022 19:21,powerConsumed,83.44158936,W
3/7/2022 9:06,powerConsumed,377.7672424,W
3/7/2022 23:36,powerConsumed,62.09954834,W
3/7/2022 4:16,powerConsumed,3326.365479,W
3/7/2022 9:52,powerConsumed,353.8157959,W
3/7/2022 9:52,powerConsumed,353.8157959,W
3/7/2022 12:36,powerConsumed,189,W
3/7/2022 8:26,powerConsumed,0,W
3/7/2022 17:41,powerConsumed,88.75585938,W
3/7/2022 0:31,powerConsumed,-1390.7854,W
3/7/2022 3:21,powerConsumed,0,W
3/7/2022 4:01,powerConsumed,3271.917969,W
3/7/2022 19:48,powerConsumed,71,W
4/7/2022 14:21,powerConsumed,148.2825623,W
4/7/2022 7:51,powerConsumed,-175.5128632,W
4/7/2022 10:02,powerConsumed,2051,W
4/7/2022 5:11,powerConsumed,3557.155762,W
4/7/2022 16:56,powerConsumed,93.66351318,W
4/7/2022 1:46,powerConsumed,0,W
4/7/2022 5:21,powerConsumed,3567.619629,W
4/7/2022 7:16,powerConsumed,2351.544678,W
4/7/2022 10:56,powerConsumed,2611.199463,W
4/7/2022 22:01,powerConsumed,346.7858887,W
4/7/2022 1:31,powerConsumed,261.1088867,W
4/7/2022 18:16,powerConsumed,143.7722778,W
4/7/2022 1:26,powerConsumed,1306.349854,W
4/7/2022 18:16,powerConsumed,-143.7722778,W
